emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
neutral,0.46495128,0.14585859,0.5511164,0.30678424,0.6169415,1.0,0.46793666,0.050117392,1.0,0.739234,0.41721207,0.15472873,0.60881674,1.0,0.3719204,0.505842,0.892718,0.08082957,0.20661062,0.4675984
neutral,0.31287998,0.25353232,0.15924582,0.35051107,0.31766117,1.0,0.3010636,0.66678923,0.0,0.28165245,0.36032233,0.5108056,0.4621398,0.0,0.24580798,0.56320953,0.45282644,0.1358328,0.10553022,0.27722096
neutral,0.43659833,0.26896128,0.71324253,0.3030027,0.6517464,0.0,0.5999406,0.15917116,1.0,0.58586776,0.6100269,0.46727467,0.6637141,0.0,0.29646203,0.7481811,0.09268262,0.10907052,0.16251926,0.5139293
neutral,0.1893628,0.20582336,0.3530596,0.2958762,0.11595104,0.0,0.23582374,0.38007075,0.0,0.067644514,0.4986995,0.6009758,0.46892437,0.0,0.5103323,0.5762958,0.00028922592,0.036812253,0.5005152,0.10751258
neutral,0.20972703,0.14703502,0.35295522,0.25485697,0.4390576,1.0,0.25125727,0.258681,1.0,0.24707054,0.506502,0.13229999,0.6346498,0.0,0.34286544,0.3843417,0.04565613,0.09677311,0.06866791,0.33424962
neutral,0.17039894,0.13811839,0.28021643,0.3410545,0.14919314,0.0,0.25380927,0.1177147,0.0,0.12378742,0.3194652,0.18593758,0.48710948,0.0,0.28463846,0.2613739,0.021738466,0.08181647,0.5135878,0.32816666
neutral,0.5885618,0.4053193,0.28612968,0.51266026,0.047099195,0.0,0.17790651,0.0057894336,0.0,0.02913017,0.16713761,0.30602902,0.5018448,0.0,0.41331825,0.51566577,0.2010856,0.14143132,0.34188545,0.20826547
neutral,0.58258444,0.5540443,0.47117382,0.6617979,0.09496542,0.0,0.10378004,0.004784107,0.0,0.048181638,0.30136266,0.17534328,0.5430254,0.0,0.36440843,0.4736288,0.07667131,0.05616947,0.23704548,0.03907189
neutral,0.3463188,0.22347033,0.6471373,0.34721965,0.24477555,1.0,0.46908817,0.01178245,1.0,0.39775014,0.41460565,0.528806,0.53346145,0.0,0.7069751,0.43381009,0.27162296,0.10502613,0.2620161,0.58242005
neutral,0.32225534,0.15020357,0.042128097,0.4470014,0.22288868,0.0,0.18822357,0.013948396,0.0,0.15669793,0.18361266,0.08496423,0.45411134,0.0,0.19114096,0.16001368,0.032932624,0.019094318,0.14465989,0.08214485
neutral,0.2751133,0.31269208,0.38059032,0.27612668,0.18763706,0.0,0.3885309,0.04412113,0.0,0.13794494,0.3876293,0.21338773,0.56282496,0.0,0.5385906,0.49394345,0.067851186,0.08674956,0.2636252,0.31139275
neutral,0.30228174,0.18732712,0.6493565,0.3051388,0.20232975,0.0,0.52851254,0.089760855,0.0,0.06105142,0.28502452,0.20077115,0.44699925,0.0,0.47934526,0.44569448,0.0086254375,0.05374068,0.40486282,0.14532848
neutral,0.3475888,0.13434877,0.22862124,0.35436133,0.15896516,0.0,0.37349853,0.011393133,0.0,0.1272724,0.12649556,0.3995318,0.4985808,0.0,0.62100077,0.2724523,0.20852639,0.17189382,0.31325996,0.17878832
neutral,0.44400004,0.28394955,0.14974374,0.39590237,0.29641494,0.0,0.31967238,0.0046708095,0.0,0.06581574,0.22913945,0.07954156,0.4836826,0.0,0.5418287,0.35027593,0.19824159,0.055963255,0.17097127,0.12852767
neutral,0.25137508,0.19997282,0.14015745,0.44414908,0.31418517,0.0,0.49109146,0.01068327,0.0,0.1599311,0.3761967,0.22771373,0.55411637,0.0,0.52042973,0.5413097,0.08656429,0.075601004,0.55010045,0.4312229
neutral,0.21749797,0.24329734,0.25626442,0.29218307,0.29590744,0.0,0.29701898,0.0098840315,0.0,0.20665783,0.30278715,0.1902714,0.46273077,0.0,0.31344107,0.4442487,0.24743749,0.16486917,0.4703515,0.1668976
neutral,0.28695062,0.30025965,0.47480872,0.32013437,0.216713,0.0,0.25469196,0.03566225,1.0,0.18708405,0.5570734,0.27063215,0.48490655,0.0,0.3526066,0.73545194,0.013371079,0.089917384,0.4626962,0.090389885
neutral,0.38588354,0.2708696,0.37595928,0.24602687,0.16829209,1.0,0.36150596,0.09706961,0.0,0.1828041,0.43588072,0.2547166,0.41482255,0.0,0.42156553,0.30247623,0.037232984,0.11841019,0.568063,0.54904944
neutral,0.40458047,0.37193757,0.38935968,0.3615701,0.37766388,1.0,0.6172875,0.24808303,1.0,0.6581988,0.5908347,0.38071755,0.5081113,0.0,0.5235562,0.40656766,0.089198925,0.08016444,0.13119106,0.31568655
neutral,0.30405983,0.34199533,0.32432294,0.46938545,0.16829303,0.0,0.24374726,0.00078412145,0.0,0.09521509,0.30801386,0.41157895,0.44904256,0.0,0.7748356,0.30888233,0.14537114,0.036302924,0.68072236,0.11612369
neutral,0.3787477,0.3455911,0.11829204,0.45142293,0.062955365,0.0,0.15298991,0.0012656967,0.0,0.058146555,0.42666587,0.13501775,0.4931819,0.0,0.48645917,0.5357733,0.21683417,0.06803894,0.10116175,0.129411
neutral,0.4204529,0.27942467,0.7291616,0.3062585,0.20911658,0.0,0.52053475,0.027414288,1.0,0.25388655,0.57441235,0.087043,0.28710458,0.0,0.36673665,0.34715253,0.029257836,0.22704121,0.38943845,0.1589844
neutral,0.3930055,0.30285686,0.68674666,0.30274507,0.19651319,1.0,0.47782522,0.19916658,1.0,0.20897584,0.28932723,0.44978252,0.46393085,0.0,0.51031744,0.39311007,0.02950002,0.10304941,0.74562705,0.37417203
neutral,0.43929124,0.17351091,0.20558633,0.45310342,0.081015185,0.0,0.2975538,0.0005730221,0.0,0.07532042,0.13366354,0.15959476,0.4447424,0.0,0.5211854,0.3217168,0.21733938,0.08493469,0.24877891,0.15438007
neutral,0.33778182,0.3343469,0.5590554,0.25890917,0.759856,1.0,0.3033033,0.8352245,0.0,0.80140656,0.83294994,0.47297144,0.51985484,0.0,0.27349567,0.6502436,0.008108221,0.059573397,0.4352574,0.2504388
neutral,0.21064882,0.2727617,0.26783866,0.4123899,0.31351513,0.0,0.36024508,0.065391414,0.0,0.087791376,0.26437172,0.20597592,0.54454184,0.0,0.50570375,0.41208157,0.7028453,0.117550686,0.2623753,0.23465227
neutral,0.20606655,0.25696915,0.40032443,0.33198977,0.16264206,1.0,0.3572307,0.0045649996,0.0,0.104786545,0.16633573,0.15857533,0.5208365,0.0,0.4573538,0.5873793,0.21420199,0.11500091,0.35775512,0.08782547
neutral,0.3126348,0.25331366,0.6286165,0.3139229,0.32880646,0.0,0.37964484,0.008145694,0.0,0.15349726,0.35378185,0.2401753,0.4863614,0.0,0.4580343,0.4896605,0.25201383,0.0523001,0.4925191,0.5768838
neutral,0.38946322,0.24316111,0.46277374,0.29963955,0.3739768,0.0,0.6004197,0.16929263,0.0,0.30663922,0.5862954,0.1641998,0.60369253,1.0,0.40695938,0.43395334,0.77838975,0.09553012,0.785835,0.49605292
neutral,0.34597504,0.35718244,0.42078078,0.29566854,0.63019484,0.0,0.48309487,0.022130512,1.0,0.8158317,0.6298026,0.18677397,0.5996335,0.0,0.2681612,0.5930914,0.011976109,0.04293995,0.079730466,0.08678791
neutral,0.22921734,0.24034564,0.14567833,0.3152263,0.12721139,0.0,0.19637868,0.044016313,1.0,0.07367654,0.41722196,0.20426919,0.49266437,0.0,0.3291296,0.74507296,0.007647383,0.10319385,0.3739831,0.0863207
neutral,0.35312915,0.30091214,0.28515512,0.32435343,0.23239438,0.0,0.2953402,0.11069256,0.0,0.073463716,0.2691282,0.31759593,0.47850642,0.0,0.3257772,0.34286335,0.013673828,0.2932656,0.1931484,0.23442791
neutral,0.24864689,0.18889934,0.45888275,0.35173935,0.2701887,1.0,0.31187502,0.024964072,0.0,0.15446974,0.40510187,0.14949825,0.5401582,0.0,0.5664115,0.34551683,0.17388907,0.19225197,0.47080147,0.58480704
neutral,0.3387464,0.36130515,0.097033516,0.3771416,0.12829186,1.0,0.27585682,0.56289464,1.0,0.095679164,0.18248029,0.7300874,0.46181026,0.0,0.29199043,0.41822916,0.09598566,0.25745332,0.13602005,0.3253084
neutral,0.34130138,0.16572134,0.37632197,0.40314248,0.12893091,0.0,0.20871869,0.03024216,1.0,0.10404659,0.43349686,0.61625576,0.5289581,0.0,0.6706174,0.5950328,0.02849601,0.23783338,0.03297275,0.08062554
neutral,0.49852404,0.36342487,0.50398475,0.27599612,0.2728346,0.0,0.4003319,0.04043712,0.0,0.23300757,0.4041678,0.4665875,0.3755022,0.0,0.34307474,0.420374,0.12675753,0.1974154,0.23340158,0.48903978
neutral,0.37367496,0.24360465,0.41024917,0.27231914,0.46962148,0.0,0.56887656,0.97500414,1.0,0.6856346,0.5589386,0.3744639,0.42544654,0.0,0.589156,0.6546163,0.022227583,0.1549582,0.61465424,0.27351528
neutral,0.346686,0.124631986,0.52941597,0.28178376,0.4691504,0.0,0.6389985,0.039159298,1.0,0.19734149,0.29021043,0.24035281,0.4140813,0.0,0.28788146,0.3944951,0.71043897,0.036896188,0.11315915,0.1827322
neutral,0.21901506,0.2677084,0.19554132,0.28066552,0.2779888,0.0,0.30411944,0.3692479,1.0,0.09978044,0.27686813,0.41262928,0.5295962,0.0,0.27109918,0.4668793,0.1747264,0.06198405,0.32640064,0.32972983
neutral,0.41642588,0.27521992,0.53215003,0.28505948,0.1929742,1.0,0.41031474,0.62259823,0.0,0.1674129,0.22284254,0.14534983,0.35393995,0.0,0.523651,0.43345827,0.7676456,0.27341932,0.24415858,0.19164643
sad,0.23512338,0.18674874,0.26682603,0.3071858,0.1820604,0.0,0.25239027,0.10981685,1.0,0.10969916,0.37216195,0.27725902,0.44943303,0.0,0.66222185,0.39793992,0.005122684,0.05123583,0.21286073,0.23946953
sad,0.28346518,0.22403756,0.15890665,0.391386,0.10983334,0.0,0.23650737,0.19662307,0.0,0.14975837,0.61939174,0.24714367,0.49535984,0.0,0.3974588,0.5323905,0.11634133,0.088625364,0.062261794,0.08099543
sad,0.3807451,0.22053862,0.3703226,0.30331716,0.18402968,0.0,0.4486714,0.018780062,1.0,0.17481948,0.37275705,0.028194075,0.39441687,0.0,0.27125975,0.427953,0.046354096,0.1090151,0.4593301,0.559051
sad,0.2789447,0.16733764,0.20372915,0.35996976,0.24238603,0.0,0.3191669,0.3677127,1.0,0.27595183,0.29658422,0.74812585,0.4756369,0.0,0.14073798,0.6609913,0.035988845,0.11184522,0.28300062,0.19176404
sad,0.40176487,0.2751516,0.59625983,0.34135896,0.19357565,0.0,0.30002683,0.0048397845,0.0,0.12073535,0.13269135,0.3339505,0.55105424,0.0,0.25054005,0.49203947,0.01591164,0.07722652,0.11041854,0.13366483
sad,0.25648415,0.17357934,0.2942882,0.3125309,0.22783297,0.0,0.2749443,0.22949316,1.0,0.24958679,0.45711112,0.47292638,0.472478,0.0,0.40240452,0.6740699,0.04959246,0.2395963,0.22812968,0.14220384
sad,0.32391235,0.18930896,0.4175801,0.30597526,0.28540015,0.0,0.43422064,0.018356616,1.0,0.37097168,0.7361256,0.17817482,0.31834948,1.0,0.2901391,0.5397396,0.04760418,0.090824105,0.110683106,0.121287175
sad,0.35055563,0.36304814,0.49684912,0.25076404,0.24681512,1.0,0.27816355,0.99066275,1.0,0.08531538,0.27720565,0.20827125,0.2808139,0.0,0.38379696,0.4623606,0.03749849,0.29949707,0.5117824,0.22592476
sad,0.2541464,0.20737237,0.31603983,0.27956972,0.24138634,1.0,0.27686217,0.27371478,0.0,0.1397762,0.25011307,0.14362419,0.45282096,0.0,0.4410597,0.39786035,0.34669796,0.06437148,0.28442532,0.50979567
sad,0.2833148,0.25032595,0.8423115,0.2998563,0.2840558,1.0,0.26420173,0.0422598,1.0,0.21338317,0.6239387,0.20981528,0.45418194,0.0,0.3874213,0.6852326,0.21124785,0.12663415,0.31983307,0.26628533
sad,0.4873548,0.36341366,0.2949586,0.39469466,0.1186973,0.0,0.16974217,0.027407752,0.0,0.035314307,0.47472844,0.35728112,0.28089786,0.0,0.6406709,0.35262802,0.6906063,0.34967533,0.02368656,0.122306205
sad,0.31509268,0.34984744,0.49760175,0.25250915,0.5127018,1.0,0.4909672,0.32725778,1.0,0.54787654,0.7169274,0.60424566,0.4969784,0.0,0.4856317,0.68041754,0.11206269,0.24362513,0.5155126,0.2685221
sad,0.37746388,0.15713489,0.49586198,0.35864606,0.24194367,0.0,0.3300687,0.067065895,1.0,0.24562861,0.4274519,0.16865307,0.44305176,0.0,0.3730233,0.53903925,0.05333992,0.18438295,0.14888391,0.27899334
sad,0.38615224,0.23100011,0.6877535,0.33010316,0.17345795,0.0,0.28761145,0.014035304,1.0,0.107406706,0.3651237,0.3698759,0.39575914,0.0,0.42704087,0.4008968,0.07269019,0.4025926,0.27166155,0.078361
sad,0.3559187,0.3765234,0.30429164,0.2696686,0.5048369,1.0,0.5853187,0.27628145,0.0,0.6301261,0.5825377,0.6535063,0.50590396,0.0,0.380211,0.50525355,0.0846842,0.055615474,0.2535969,0.8153039
sad,0.2733522,0.21909913,0.17972493,0.2822311,0.3004762,1.0,0.33700904,0.09255431,0.0,0.13901283,0.18794805,0.14142711,0.29480794,0.0,0.56435776,0.34518707,0.083169274,0.15874311,0.6589083,0.52678216
sad,0.25083554,0.13887602,0.17992997,0.31590673,0.2579902,0.0,0.35308275,0.017413383,0.0,0.29117018,0.57866913,0.6533097,0.43101734,0.0,0.43775856,0.6248772,0.009256369,0.113092035,0.38342887,0.14188908
sad,0.30626538,0.27295968,0.56044906,0.29033342,0.3523504,1.0,0.4051091,0.0014589916,0.0,0.15763932,0.4797957,0.26865122,0.3647581,0.0,0.44433376,0.59250224,0.078813665,0.19030091,0.08886066,0.35948142
sad,0.47279838,0.45523554,0.35398895,0.3008927,0.5301476,1.0,0.47958103,0.018721588,0.0,0.41188464,0.58954453,0.23544016,0.47029972,0.0,0.46395156,0.41646558,0.23697023,0.072959594,0.24032418,0.3423844
sad,0.23055547,0.24217984,0.11818395,0.46197793,0.26658693,0.0,0.39754832,0.0012457442,0.0,0.07705256,0.22484045,0.08507214,0.46750352,0.0,0.37076294,0.31053066,0.3239435,0.0496586,0.16304146,0.38109735
sad,0.37198445,0.17903797,0.553766,0.3716605,0.08814849,0.0,0.2663791,0.016023178,0.0,0.04238419,0.42046842,0.4559138,0.4185408,0.0,0.398999,0.69142,0.43418658,0.18753612,0.04746806,0.0421817
sad,0.43497223,0.22212505,0.5825945,0.365691,0.3274489,0.0,0.41761038,0.031124229,0.0,0.12365379,0.3035113,0.33686212,0.47339448,1.0,0.4099229,0.4199863,0.6632088,0.06505702,0.43893945,0.57120514
sad,0.1994926,0.16945209,0.55984914,0.3631885,0.63263774,0.0,0.26473606,0.022179347,1.0,0.49828807,0.49066103,0.5493632,0.4802111,0.0,0.39216813,0.51636124,0.094183564,0.15828604,0.06837569,0.24110755
sad,0.36369318,0.23976138,0.5310436,0.461729,0.28482112,1.0,0.41389644,0.2107601,0.0,0.31516665,0.34838656,0.12147803,0.44724858,0.0,0.6363427,0.39568648,0.13659716,0.11111954,0.09538521,0.2075371
sad,0.23377828,0.12996191,0.35758248,0.3037861,0.19511744,1.0,0.21930525,0.027290935,1.0,0.06764241,0.43236333,0.37297043,0.5499883,0.0,0.3095451,0.37639776,0.025507528,0.091610216,0.2616279,0.15293288
sad,0.50576234,0.17351778,0.16645901,0.3188827,0.4215937,1.0,0.24857132,0.06694347,1.0,0.22029541,0.30217937,0.47570297,0.4485759,0.0,0.32609907,0.57417107,0.2390169,0.28172103,0.17545491,0.5505731
sad,0.43766397,0.33460444,0.3998047,0.29232475,0.20138952,0.0,0.38771778,0.42587596,0.0,0.2578482,0.18955658,0.2394257,0.42762467,0.0,0.52076346,0.27771023,0.5245159,0.06432544,0.5079263,0.3950932
sad,0.46636117,0.26759806,0.18437618,0.29600918,0.501113,0.0,0.44298515,0.053079594,1.0,0.40612483,0.59700465,0.52396303,0.4775393,0.0,0.34066436,0.7379988,0.0022862214,0.18402801,0.49790797,0.12272315
sad,0.31064814,0.15727301,0.6282068,0.31646788,0.20183717,0.0,0.43114713,0.036051948,1.0,0.060672674,0.3678038,0.27449372,0.36621678,0.0,0.54456323,0.55539066,0.0010658482,0.04927924,0.36830723,0.07775127
sad,0.37004694,0.18622926,0.31751573,0.33448163,0.22860292,1.0,0.2816015,0.026679028,1.0,0.16926801,0.21821506,0.5753064,0.51780653,0.0,0.29389778,0.5625099,0.5139554,0.12577185,0.19168845,0.22081293
sad,0.3056339,0.22201732,0.65492994,0.27328014,0.18287188,0.0,0.37698588,0.08880189,0.0,0.17484827,0.3082242,0.14335883,0.49577722,0.0,0.4486781,0.39116907,0.015352982,0.11362763,0.06680238,0.23772663
sad,0.28319192,0.23393218,0.4787968,0.31374136,0.37775755,0.0,0.41540998,0.018296001,1.0,0.5293847,0.5507169,0.042131044,0.33326164,1.0,0.43048018,0.5364497,0.018484686,0.055273227,0.09333215,0.05930684
sad,0.27769226,0.16147229,0.83028865,0.2985703,0.23526213,0.0,0.5140275,0.13419113,0.0,0.24509369,0.33846453,0.49526522,0.61989665,0.0,0.3894075,0.65197957,0.12916169,0.046021506,0.086050175,0.24348071
sad,0.3715764,0.4127246,0.6163371,0.3403854,0.15086558,0.0,0.40243727,0.0046017244,1.0,0.04170193,0.18789817,0.3478235,0.48936954,0.0,0.6893845,0.4906631,0.0013569082,0.11286817,0.8807081,0.106752805
sad,0.33579594,0.29390523,0.63282156,0.320953,0.24141853,1.0,0.56104976,0.0057178745,1.0,0.21084996,0.25879595,0.10043499,0.4094396,0.0,0.33050337,0.12571211,0.57473344,0.10794157,0.14970204,0.6102707
sad,0.25896284,0.34690574,0.5725246,0.28545016,0.36621222,0.0,0.48728776,0.04442465,0.0,0.43795004,0.5606507,0.33563587,0.5397372,1.0,0.41228518,0.5199646,0.021929894,0.1032455,0.5496117,0.44776803
sad,0.3024932,0.1431306,0.4495556,0.2769286,0.3370841,0.0,0.42925835,0.2870756,1.0,0.3238227,0.5253334,0.1728719,0.46652418,1.0,0.37978613,0.500701,0.057165243,0.14718422,0.14337847,0.34277132
sad,0.35321358,0.39005518,0.12696561,0.53950167,0.14168075,1.0,0.21704794,0.04560984,0.0,0.066971496,0.16701776,0.3498243,0.38858673,0.0,0.54449373,0.48309705,0.10302804,0.38472682,0.22031341,0.09308474
sad,0.28890714,0.14663835,0.3543985,0.62371033,0.15010127,0.0,0.14426148,0.4369643,1.0,0.13525909,0.68493646,0.3262607,0.45151803,0.0,0.69221205,0.7026252,0.0289469,0.24004965,0.016779054,0.026505703
sad,0.32171893,0.46164945,0.15198548,0.37502977,0.21275069,0.0,0.2610052,0.3403283,0.0,0.20731089,0.47151902,0.25161672,0.41098556,0.0,0.17336178,0.41967276,0.06161452,0.12039143,0.03293772,0.35489303
sad,0.45179302,0.24392213,0.6848006,0.30750266,0.17917831,0.0,0.40416414,0.7431154,0.0,0.15435052,0.48360437,0.3326715,0.3680173,0.0,0.4170521,0.4486368,0.42426705,0.15570308,0.52700883,0.5916422
sad,0.26169774,0.07534062,0.4053571,0.31661525,0.17856096,1.0,0.25575757,0.042271964,1.0,0.18712798,0.414434,0.29129112,0.5273859,0.0,0.52696705,0.46285933,0.20797545,0.051161256,0.19474478,0.12203015
sad,0.5644937,0.34342846,0.54443383,0.38815764,0.22425039,1.0,0.39499223,0.08293462,0.0,0.32524452,0.24174789,0.21482296,0.42140198,0.0,0.69759595,0.42907012,0.1533269,0.17014784,0.54932106,0.3377777
sad,0.25193712,0.2924505,0.4999354,0.24824613,0.25960845,0.0,0.2840188,0.004870717,0.0,0.13770315,0.46258587,0.10525,0.44222647,0.0,0.43096557,0.42289966,0.1227329,0.11424505,0.3908685,0.18464546
sad,0.46788386,0.29428953,0.5926931,0.31153944,0.15733133,0.0,0.37460855,0.008638949,0.0,0.10299438,0.14560345,0.02163329,0.32718414,0.0,0.33051774,0.40962896,0.12203594,0.31806004,0.06895514,0.30531153
sad,0.3887728,0.23704673,0.6375014,0.27314138,0.26365882,1.0,0.4775045,0.022235777,0.0,0.2889103,0.3344341,0.1964462,0.45788175,0.0,0.58512264,0.32696247,0.059998676,0.106243074,0.124909975,0.3316795
sad,0.2116703,0.26394987,0.6209446,0.33883044,0.31794232,1.0,0.4344223,0.69859314,0.0,0.13127835,0.4372603,0.22808976,0.4148777,0.0,0.41156772,0.5623173,0.48098174,0.10194078,0.421431,0.51093704
sad,0.436307,0.315538,0.5901598,0.30419308,0.25997603,1.0,0.34491897,0.041220754,1.0,0.26841012,0.5667687,0.3633058,0.3384526,0.0,0.3525496,0.42954648,0.02480812,0.06857055,0.18205625,0.09821982
sad,0.36436933,0.21534798,0.7708992,0.32305312,0.2759899,0.0,0.57774323,0.23005234,0.0,0.16727187,0.5223697,0.45735022,0.47979954,0.0,0.41180092,0.5090719,0.1908398,0.17708494,0.6664708,0.61700606
sad,0.24674843,0.25872827,0.573324,0.29205096,0.5756958,0.0,0.7285369,0.85890734,0.0,0.75061727,0.29852533,0.29469872,0.5976444,0.0,0.43758968,0.38368443,0.2771152,0.03944874,0.121525586,0.39604527
sad,0.3833953,0.24583165,0.30735356,0.32374826,0.3565273,1.0,0.27126327,0.965033,1.0,0.2086153,0.22474168,0.5066264,0.41676092,0.0,0.1900723,0.32765943,0.15471295,0.17725797,0.38250905,0.5191398
sad,0.29802158,0.10602569,0.2845218,0.2879743,0.32512456,1.0,0.24333353,0.22604698,1.0,0.08491501,0.39505017,0.3200903,0.424981,0.0,0.26295698,0.46663412,0.028725585,0.21728428,0.057798833,0.24232626
sad,0.39187163,0.20749801,0.25833714,0.33514318,0.2955969,0.0,0.38673666,0.012846213,0.0,0.29986644,0.2958556,0.3631595,0.518426,0.0,0.4980746,0.3788644,0.21569091,0.10290402,0.2784562,0.17384686
sad,0.40120423,0.2446435,0.32260168,0.44260353,0.25239763,0.0,0.37678638,0.003979746,0.0,0.083700866,0.393378,0.1852396,0.36718374,0.0,0.3833208,0.13198237,0.20551054,0.018544313,0.15748769,0.25826383
sad,0.40222216,0.20315087,0.48232943,0.32362336,0.13992892,1.0,0.38437766,0.73244613,1.0,0.29119748,0.65947443,0.5342195,0.5428616,0.0,0.5709015,0.7348951,0.0040587033,0.061387423,0.30852276,0.21853992
sad,0.34509838,0.27118444,0.21283183,0.5404503,0.0846815,0.0,0.13306807,0.0015428389,0.0,0.020760082,0.35917813,0.17033975,0.30398804,0.0,0.3850587,0.20482925,0.75593257,0.26809204,0.060835317,0.03854007
sad,0.2878904,0.16803211,0.21781155,0.31449974,0.28490365,1.0,0.35432166,0.045314074,0.0,0.23517941,0.40324116,0.13719715,0.43691105,0.0,0.43591914,0.35063136,0.33982417,0.14491321,0.12096835,0.6791525
sad,0.2195909,0.22691582,0.24781625,0.3583427,0.24270092,0.0,0.3388379,0.31164864,1.0,0.13435224,0.29343393,0.39016938,0.44486588,0.0,0.24375795,0.36972567,0.48766673,0.25415045,0.06575956,0.207389
sad,0.33721614,0.34676504,0.06354223,0.46531233,0.19399425,0.0,0.2600852,0.008138146,0.0,0.3025398,0.3764795,0.254406,0.47390908,0.0,0.51371497,0.28592962,0.10249547,0.044361863,0.17770152,0.076045275
sad,0.26365033,0.13255067,0.28026563,0.27295294,0.40866485,0.0,0.36797073,0.7920756,1.0,0.39453834,0.5948385,0.359335,0.43711758,0.0,0.33993486,0.7300793,0.11193063,0.13780245,0.22775272,0.39766884
sad,0.3057488,0.18831626,0.23350196,0.27354944,0.40682295,0.0,0.35131353,0.16055554,1.0,0.31220445,0.6370133,0.35684937,0.46756095,0.0,0.7083615,0.5292214,0.2342283,0.13251828,0.33021095,0.09122852
sad,0.32998815,0.3036979,0.31071782,0.2737,0.32350206,1.0,0.40003312,0.26948985,1.0,0.3419302,0.6447331,0.39769796,0.4130706,0.0,0.27660066,0.66796255,0.010135214,0.062913395,0.14566754,0.38247797
sad,0.33093625,0.25509277,0.19890198,0.46104258,0.26962882,1.0,0.28337136,0.023882104,0.0,0.09673179,0.31420362,0.32869458,0.5123395,1.0,0.2547925,0.4303615,0.104420826,0.048975956,0.18264654,0.09261664
sad,0.42570442,0.46250236,0.3045494,0.39079112,0.5055251,1.0,0.37758046,0.005638929,0.0,0.28053465,0.4995467,0.1689083,0.5308733,0.0,0.5963869,0.40392226,0.7250668,0.06406959,0.20987844,0.36645046
sad,0.2742667,0.28252465,0.5812341,0.3371778,0.16879204,0.0,0.33419454,0.20360762,0.0,0.10261236,0.17493136,0.30887195,0.6072423,0.0,0.46655923,0.5254497,0.0086151445,0.029619023,0.3532977,0.27551723
sad,0.32431665,0.20457545,0.46049377,0.32177034,0.24818893,0.0,0.45022672,0.0140205175,1.0,0.13982977,0.5116846,0.2818059,0.5392829,0.0,0.5996811,0.41191468,0.025334897,0.12330464,0.340422,0.5442414
sad,0.37480646,0.13827102,0.34000385,0.41507092,0.12677617,0.0,0.17551875,0.11445464,0.0,0.100085475,0.71474534,0.4697962,0.60899675,0.0,0.7307247,0.5705722,0.067399934,0.17721003,0.059136372,0.07949439
sad,0.3720964,0.25948986,0.2869073,0.3481439,0.18368995,0.0,0.3980033,0.018285293,0.0,0.16511394,0.6976515,0.23261765,0.5958229,0.0,0.6351056,0.6202391,0.018423317,0.0921631,0.43243885,0.533569
sad,0.34427547,0.28830996,0.4898653,0.2837575,0.4297016,1.0,0.5742131,0.046994317,1.0,0.28680274,0.4577834,0.35469905,0.39783913,0.0,0.40779978,0.481099,0.14723472,0.10957607,0.5313163,0.42535374
sad,0.48295224,0.22808617,0.37345907,0.3763874,0.10153321,0.0,0.18159099,0.011746787,0.0,0.06128024,0.20173936,0.17282757,0.42812327,0.0,0.25561005,0.46032715,0.06480259,0.08248863,0.042409793,0.06604241
sad,0.24335493,0.12838498,0.3519693,0.38804027,0.417008,1.0,0.22815426,0.793478,1.0,0.38586354,0.46502066,0.7955237,0.43779266,0.0,0.43247962,0.7201162,0.0111665735,0.14085232,0.1216095,0.10434903
sad,0.49411428,0.43789214,0.5658149,0.28489566,0.6177014,0.0,0.6360698,0.44531175,1.0,0.7184509,0.5483967,0.57206875,0.48179987,0.0,0.2937574,0.27944535,0.10221525,0.05890402,0.19787736,0.28344744
sad,0.20906124,0.36479837,0.3072064,0.31617245,0.27750993,0.0,0.37385133,0.22284089,0.0,0.29048306,0.4402037,0.28207922,0.4805542,0.0,0.4864577,0.34033224,0.20505893,0.11415771,0.29239148,0.54210865
sad,0.46014675,0.21964884,0.41666546,0.44820365,0.21650998,0.0,0.43224198,0.0037523839,0.0,0.10603819,0.22998205,0.19698669,0.5500706,0.0,0.3495073,0.59106565,0.030346585,0.0345984,0.08660947,0.097464934
sad,0.35741782,0.22141321,0.2683498,0.58675563,0.09341973,0.0,0.19779943,0.020046325,0.0,0.04859649,0.13284115,0.5921025,0.28209105,0.0,0.3391944,0.2517544,0.12192659,0.15659775,0.38031465,0.09097206
sad,0.28578645,0.2029246,0.4595732,0.2969589,0.2952262,0.0,0.33957028,0.32058543,1.0,0.14204969,0.65143,0.15727344,0.4805733,0.0,0.46988022,0.6822226,0.0749095,0.18870507,0.15182745,0.12874039
sad,0.28549165,0.14131197,0.36215627,0.57679206,0.100127436,0.0,0.1858161,0.17116968,1.0,0.058964662,0.61175907,0.64956516,0.39391384,0.0,0.6261847,0.6566172,0.025481513,0.29124236,0.092466496,0.029538738
sad,0.30742756,0.31337023,0.20321472,0.27523622,0.33780944,1.0,0.42889047,0.8737964,0.0,0.06580646,0.626783,0.37234297,0.49914578,0.0,0.66229534,0.43824735,0.10635558,0.099427104,0.38165602,0.41305995
